id,loan_amnt,funded_amnt,term_months,int_rate,installment,grade,sub_grade,emp_title,emp_length_years,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies
1068405,10000,10000,36,0.079,312.91,A,A4,RAM DME,1.0,RENT,43000.0,Not Verified,2026-12-11,Fully Paid,debt_consolidation,Credit card paid off,919xx,CA,25.26,0,1926-06-03,0,8,0,8215,0.372,16,0.0
1068395,12000,12000,36,0.0991,386.7,B,B1,samuraisushi restaurant,1.0,RENT,50000.0,Not Verified,2026-12-11,Fully Paid,debt_consolidation,creditcard payoff,926xx,CA,16.44,0,2000-01-01,1,11,0,14335,0.293,25,0.0
1068202,25000,25000,60,0.1349,575.12,C,C1,Midnight,10.0,MORTGAGE,67000.0,Verified,2026-12-11,Charged Off,credit_card,"Pay off credit card, refinance house",996xx,AK,14.15,0,1999-08-01,0,6,0,15319,0.912,21,0.0
1068006,19750,19750,36,0.1065,643.33,B,B2,"PACIFIC WOOD LAMINATES, INC.",4.0,RENT,45000.0,Verified,2026-12-11,Charged Off,debt_consolidation,CONSOLIDATION,974xx,OR,22.8,0,2000-09-01,0,12,0,16576,0.542,28,0.0
1068075,10000,10000,36,0.0991,322.25,B,B1,Albert Einstein College of Medicine,3.0,RENT,31200.0,Source Verified,2026-12-11,Fully Paid,debt_consolidation,Debt consolidation loan,104xx,NY,14.81,0,1926-10-05,0,13,0,5540,0.27,19,0.0
1065642,13650,13650,36,0.1242,456.12,B,B4,MWH Americas,4.0,RENT,66000.0,Verified,2026-12-11,Fully Paid,debt_consolidation,Debt Consolidation,891xx,NV,24.09,0,1926-02-01,0,11,0,8933,0.565,34,0.0
1068179,28000,11800,60,0.1991,312.04,E,E4,American Airlines,10.0,RENT,52000.0,Verified,2026-12-11,Charged Off,debt_consolidation,Debt Consalidation,752xx,TX,20.7,0,1988-12-01,0,10,0,29178,0.876,16,0.0
1068158,18000,18000,36,0.079,563.23,A,A4,United States Air Force,10.0,RENT,56964.0,Source Verified,2026-12-11,Fully Paid,debt_consolidation,Debt Consolidation / Lower CC Rate,935xx,CA,27.55,0,1999-02-01,0,7,0,17381,0.766,20,0.0
1068180,2500,2500,36,0.1427,85.78,C,C2,United states air force,7.0,RENT,49500.0,Source Verified,2026-12-11,Fully Paid,debt_consolidation,Money,325xx,FL,10.33,0,1926-11-04,1,7,0,9868,0.377,20,0.0
1065673,21000,21000,60,0.203,559.89,E,E5,King Soopers (Kroger Co),10.0,RENT,70000.0,Verified,2026-12-11,Fully Paid,credit_card,Credit Card,801xx,CO,23.21,0,1991-12-01,2,17,0,12508,0.707,25,0.0
1068159,35000,35000,36,0.089,1111.37,A,A5,City of Los Angeles,6.0,MORTGAGE,125000.0,Verified,2026-12-11,Fully Paid,debt_consolidation,Debt Consolidation,928xx,CA,22.71,0,2000-08-01,0,8,0,9051,0.348,32,0.0
1068165,10000,10000,36,0.0751,311.11,A,A3,Malvern School of Medford,3.0,RENT,33000.0,Not Verified,2026-12-11,Fully Paid,credit_card,Financial Freedom,080xx,NJ,9.75,0,1926-10-04,1,9,0,68,0.006,19,0.0
1059689,7000,7000,36,0.1269,234.82,B,B5,Best Buy,0.0,RENT,30000.0,Source Verified,2026-12-11,Fully Paid,credit_card,Credit Card,233xx,VA,15.8,0,1926-08-04,2,7,0,15455,0.476,11,0.0
1066215,24000,24000,36,0.1596,843.3,C,C5,lafidale inc,8.0,MORTGAGE,90000.0,Source Verified,2026-12-11,Charged Off,home_improvement,home improve,927xx,CA,9.17,0,1995-06-01,1,9,0,30952,0.712,23,0.0
1063270,10625,10625,36,0.0751,330.56,A,A3,Dennis Alleman DMD,5.0,MORTGAGE,23000.0,Not Verified,2026-12-11,Fully Paid,medical,Bills,970xx,OR,18.89,0,1926-02-05,1,9,0,7114,0.434,21,0.0
1067931,5000,5000,36,0.1465,172.48,C,C3,Military,2.0,RENT,24000.0,Source Verified,2026-12-11,Fully Paid,debt_consolidation,Debt Consolidation,150xx,PA,18.3,0,1926-11-05,2,5,0,2429,0.333,9,0.0
1067922,8850,8850,36,0.0662,271.73,A,A2,Carroll County Public Schools,10.0,RENT,62000.0,Source Verified,2026-12-11,Fully Paid,credit_card,After Great Experience I am Back Again,211xx,MD,17.71,0,1998-09-01,0,7,0,9466,0.359,19,0.0
1067919,6375,6375,36,0.0751,198.34,A,A3,Dental TLC,4.0,RENT,44000.0,Source Verified,2026-12-11,Fully Paid,debt_consolidation,Credit Cards & Laptop,303xx,GA,4.8,0,2000-11-01,0,7,0,6324,0.58,11,0.0
1068106,6000,6000,36,0.1171,198.46,B,B3,Infosys Technologies Ltd.,1.0,RENT,90000.0,Not Verified,2026-12-11,Fully Paid,credit_card,Credit Card,070xx,NJ,2.97,1,1926-05-07,0,10,0,8489,0.566,23,0.0
1068111,11100,11100,36,0.0662,340.82,A,A2,Aetna ,10.0,RENT,41000.0,Verified,2026-12-11,Charged Off,credit_card,Help me out,194xx,PA,29.85,0,1991-01-01,1,8,0,17518,0.623,18,0.0
1067655,10000,10000,60,0.1269,225.95,B,B5,Barnes and Noble,2.0,MORTGAGE,56000.0,Source Verified,2026-12-11,Fully Paid,debt_consolidation,Debt Consolidation,923xx,CA,10.82,0,2000-04-01,1,11,0,10081,0.312,18,0.0
1060662,6200,6200,36,0.0603,188.71,A,A1,WV State Tax Department,5.0,MORTGAGE,26500.0,Not Verified,2026-12-11,Fully Paid,small_business,Business Loan,263xx,WV,18.2,0,2000-06-01,0,6,0,2982,0.16,18,0.0
1061304,15000,15000,36,0.1864,547.12,E,E1,Norfolk Southern ,1.0,RENT,54000.0,Not Verified,2026-12-11,Fully Paid,debt_consolidation,Debt Consolidation ,300xx,GA,19.69,0,1926-08-06,2,9,0,15183,0.903,12,0.0
1068095,4200,4200,36,0.1171,138.92,B,B3,Search for Common Ground,2.0,RENT,53000.0,Not Verified,2026-12-11,Fully Paid,other,Relocation Assistance,403xx,MD,16.91,0,1926-12-02,0,15,0,8336,0.797,22,0.0
1067182,14000,14000,36,0.1427,480.33,C,C2,Kazork,4.0,RENT,52800.0,Not Verified,2026-12-11,Fully Paid,debt_consolidation,Credit Card Debt,919xx,CA,7.36,0,1926-02-05,1,9,0,13378,0.708,14,0.0
822464,8875,8875,36,0.0751,276.11,A,A3,Ashbrook Village Senior Community,1.0,MORTGAGE,38000.0,Not Verified,2026-12-11,Fully Paid,debt_consolidation,Credit Card Debt Consolidation,301xx,GA,23.53,0,1993-06-01,1,13,0,19056,0.621,27,0.0
1063526,13500,13500,36,0.0991,435.04,B,B1,Bank of the West,7.0,RENT,38000.0,Verified,2026-12-11,Fully Paid,debt_consolidation,personal loan,917xx,CA,12.38,0,1997-05-01,1,3,0,16023,0.673,7,0.0
1068091,12000,12000,36,0.0991,386.7,B,B1,Luxottica Retail,2.0,RENT,42000.0,Not Verified,2026-12-11,Charged Off,debt_consolidation,Consolidation,553xx,MN,7.83,0,1926-06-06,2,8,0,9749,0.654,16,0.0
1068090,16000,16000,60,0.1991,423.11,E,E4,Energy Northwest,4.0,RENT,55000.0,Verified,2026-12-11,Fully Paid,debt_consolidation,Debt Free,993xx,WA,15.8,0,1926-02-04,0,8,0,7743,0.724,19,0.0
1068082,21600,21600,60,0.1942,565.32,E,E3,State of Georgia/United States Air Force,8.0,MORTGAGE,60000.0,Source Verified,2026-12-11,Fully Paid,debt_consolidation,5 Years to Financial Freedom,312xx,GA,16.74,1,1990-12-01,0,6,0,13354,0.781,21,0.0
1068078,6000,6000,36,0.1065,195.44,B,B2,Medin Corporation,6.0,MORTGAGE,87000.0,Not Verified,2026-12-11,Fully Paid,home_improvement,Roof,074xx,NJ,12.86,2,2000-03-01,0,12,0,11739,0.405,22,0.0
1057633,8450,8450,60,0.1677,208.97,D,D2,Best Buy,5.0,OWN,25000.0,Verified,2026-12-11,Fully Paid,debt_consolidation,PayCC,606xx,IL,22.51,0,1926-03-04,2,6,0,17614,0.835,21,0.0
1046204,20000,20000,60,0.1349,460.1,C,C1,The McGraw-Hill Companies,1.0,RENT,82000.0,Not Verified,2026-12-11,Fully Paid,credit_card,Credit Card Refinance,432xx,OH,17.68,0,1995-02-01,0,13,0,26693,0.614,23,0.0
1067794,10000,10000,36,0.1171,330.76,B,B3,karl strauss brewing company,8.0,RENT,60000.0,Not Verified,2026-12-11,Charged Off,debt_consolidation,consolidation loan,921xx,CA,22.08,0,1926-07-01,0,8,0,5626,0.293,26,0.0
1067816,12000,12000,36,0.1629,423.61,D,D1,buckhead family dentistry,5.0,MORTGAGE,80000.0,Verified,2026-12-11,Fully Paid,credit_card,Credit Card,303xx,GA,18.18,0,1926-04-02,0,8,0,29609,0.972,11,0.0
1068018,13475,13475,60,0.1349,309.99,C,C1,vons,10.0,RENT,25000.0,Verified,2026-12-11,Charged Off,credit_card,Bills,917xx,CA,21.89,0,1926-12-01,1,7,0,9943,0.658,14,0.0
1052996,7200,7200,36,0.1242,240.59,B,B4,"Marks & Sokolov, LLC",5.0,RENT,48000.0,Not Verified,2026-12-11,Fully Paid,major_purchase,Presents and vocation,602xx,IL,17.43,0,1926-09-06,1,7,0,16450,0.802,10,0.0
1067818,5600,5600,36,0.1465,193.17,C,C3,O'Reilly Auto Parts,1.0,MORTGAGE,85000.0,Not Verified,2026-12-11,Charged Off,debt_consolidation,Debt Consolidation,850xx,AZ,12.24,1,1999-05-01,3,8,0,6812,0.908,31,0.0
1064842,12000,12000,36,0.1427,411.71,C,C2,Rite aid,0.0,RENT,57000.0,Verified,2026-12-11,Fully Paid,debt_consolidation,Debt consolodation,931xx,CA,10.86,0,1998-08-01,1,7,0,9273,0.815,11,0.0
1067109,8500,8500,36,0.0603,258.71,A,A1,CVS/pharmacy,2.0,RENT,25000.0,Not Verified,2026-12-11,Fully Paid,credit_card,Credit Card Consolidation ,216xx,MD,1.73,0,1926-10-05,0,6,0,2463,0.28,18,0.0
1067971,8000,8000,36,0.0991,257.8,B,B1,PNC Financial Services ,2.0,RENT,34000.0,Source Verified,2026-12-11,Fully Paid,credit_card,Credit Card,151xx,PA,18.28,0,1926-12-05,0,6,0,7434,0.785,7,0.0
1057518,8000,8000,36,0.1242,267.33,B,B4,City of Hillsboro,10.0,RENT,40000.0,Not Verified,2026-12-11,Fully Paid,credit_card,Credit Card Loan,971xx,OR,15.0,0,1926-05-04,0,10,0,18601,0.882,11,0.0
1067473,16000,16000,60,0.1527,382.92,C,C4,US Army,10.0,RENT,42656.4,Source Verified,2026-12-11,Fully Paid,debt_consolidation,debt consolidation,305xx,GA,17.44,0,1926-10-01,1,4,0,12830,0.923,17,0.0
1062177,15000,15000,36,0.1727,536.81,D,D3,Senior Dental Insurance Solutions,2.0,MORTGAGE,44400.0,Source Verified,2026-12-11,Fully Paid,house,home improvement,334xx,FL,3.59,1,1983-06-01,0,6,1,4582,0.916,16,1.0
1067447,10000,10000,36,0.0991,322.25,B,B1,Upper Valley Food Co-op,2.0,OWN,30000.0,Not Verified,2026-12-11,Fully Paid,debt_consolidation,Credit Card Payoff,050xx,VT,11.24,0,1995-02-01,1,8,0,9152,0.668,30,0.0
1059412,10000,10000,36,0.0662,307.04,A,A2,Marshall Realty,5.0,MORTGAGE,70000.0,Not Verified,2026-12-11,Fully Paid,credit_card,credit card payoff,129xx,NY,16.78,0,1994-08-01,0,9,0,10770,0.69,18,0.0
1062608,8000,8000,36,0.1465,275.96,C,C3,Studio 94 Corp,3.0,RENT,28000.0,Not Verified,2026-12-11,Fully Paid,car,Car Loan,925xx,CA,12.6,0,1926-09-06,1,8,0,6187,0.543,11,0.0
1067664,22000,22000,36,0.0991,708.95,B,B1,St john hospital ,2.0,MORTGAGE,50000.0,Verified,2026-12-11,Fully Paid,debt_consolidation,High interest credit card consolidation,483xx,MI,13.22,0,1998-09-01,4,17,0,21470,0.498,32,0.0
1067441,6000,6000,36,0.1427,205.86,C,C2,American Airlines,10.0,MORTGAGE,94800.0,Verified,2026-12-11,Fully Paid,car,Auto Loan,760xx,TX,24.53,0,1986-03-01,1,13,0,71890,0.959,30,0.0
1067654,16000,16000,60,0.0991,339.25,B,B1,Indian river county clerk of court,10.0,OWN,40000.0,Verified,2026-12-11,Fully Paid,debt_consolidation,Debt consolidation,329xx,FL,9.39,0,1993-06-01,1,6,0,13270,0.285,23,0.0
1067644,2500,2500,36,0.0751,77.78,A,A3,Not Disclosed,4.0,OWN,12000.0,Source Verified,2026-12-11,Charged Off,debt_consolidation,GET FREE OF DEBT,961xx,CA,16.3,0,1994-08-01,2,13,0,4853,0.422,20,0.0
1062288,13500,13500,36,0.0991,435.04,B,B1,Feld Entertainment,2.0,MORTGAGE,36000.0,Source Verified,2026-12-11,Fully Paid,credit_card,Bye Bye Credit Cards,200xx,DC,22.93,0,1980-04-01,1,13,0,25011,0.672,15,0.0
1067434,25000,25000,36,0.1242,835.39,B,B4,McGraw- Hill,2.0,RENT,225000.0,Verified,2026-12-11,Fully Paid,debt_consolidation,Consolidation loan,085xx,NJ,8.32,1,1926-07-04,0,11,0,30449,0.346,23,0.0
1067419,10000,10000,36,0.1349,339.31,C,C1,Samsung Information Systems America,2.0,RENT,45900.0,Verified,2026-12-11,Fully Paid,small_business,Small Business Loan,951xx,CA,24.97,0,1926-10-04,2,10,0,8936,0.483,12,0.0
1067601,2500,2500,36,0.1349,84.83,C,C1,Bartell Drugs,4.0,RENT,27200.0,Not Verified,2026-12-11,Fully Paid,debt_consolidation,zipcar,981xx,WA,6.44,0,1926-07-08,0,6,0,3473,0.681,6,0.0
1067579,7325,7325,36,0.1269,245.72,B,B5,Sensus Healthcare,1.0,RENT,42000.0,Not Verified,2026-12-11,Fully Paid,debt_consolidation,Debt Consolidation,330xx,FL,22.57,0,1996-05-01,3,12,0,7281,0.65,29,0.0
1067563,4000,4000,36,0.1242,133.67,B,B4,walgreens,5.0,RENT,135000.0,Verified,2026-12-11,Fully Paid,credit_card,credit card consolidation,103xx,NY,12.12,0,1926-01-04,3,11,0,29311,0.857,21,0.0
1067364,10000,10000,36,0.1349,339.31,C,C1,Edgestone Real Estate,5.0,RENT,65000.0,Not Verified,2026-12-11,Charged Off,small_business,Small Business Loan,927xx,CA,6.92,1,1999-12-01,2,12,0,14292,0.695,17,0.0
1067152,7750,7750,36,0.1727,277.36,D,D3,US Bank,0.0,RENT,24000.0,Not Verified,2026-12-11,Charged Off,debt_consolidation,Payoff Loan,601xx,IL,16.1,0,1926-09-04,1,4,0,2348,0.671,7,0.0
1062471,20000,20000,60,0.2089,539.84,F,F1,Independent Imaging,6.0,RENT,70000.0,Source Verified,2026-12-11,Charged Off,debt_consolidation,Loan to pay off Credit cards,334xx,FL,16.63,0,1926-11-02,1,10,0,10470,0.799,24,0.0
1066842,9600,9600,36,0.1242,320.79,B,B4,Express LLC,10.0,RENT,65000.0,Verified,2026-12-11,Fully Paid,debt_consolidation,GetoutofDebt,117xx,NY,11.65,0,1926-08-02,0,6,0,11279,0.709,11,0.0
1067126,21000,21000,60,0.1171,464.07,B,B3,Calix,3.0,RENT,60000.0,Not Verified,2026-12-11,Charged Off,debt_consolidation,Consolidate me 2011,931xx,CA,6.62,0,1990-12-01,0,7,0,10543,0.799,11,0.0
1067326,14000,14000,36,0.1065,456.03,B,B2,MetLife,3.0,RENT,30000.0,Source Verified,2026-12-11,Fully Paid,credit_card,Credit Consolidation,063xx,CT,15.52,0,1926-09-06,0,7,0,15542,0.656,14,0.0
1066789,13350,13350,36,0.1242,446.1,B,B4,Cajon Valley Union School District,10.0,RENT,43000.0,Not Verified,2026-12-11,Fully Paid,debt_consolidation,Debt Consolidation Loan,920xx,CA,20.57,0,1999-05-01,0,7,0,11531,0.953,15,0.0
1067324,15000,15000,36,0.1677,533.08,D,D2,Schneider National Inc,10.0,RENT,42000.0,Verified,2026-12-11,Charged Off,debt_consolidation,Debt Consolidation Loan,543xx,WI,19.63,0,1926-08-01,2,10,0,8238,0.749,38,0.0
1067102,15000,15000,36,0.1727,536.81,D,D3,Santa Clara County Public Defender,8.0,RENT,75000.0,Source Verified,2026-12-11,Charged Off,debt_consolidation,debt consolidation,951xx,CA,16.03,0,1991-03-01,0,10,0,13505,0.759,17,0.0
1067084,35000,35000,36,0.1065,1140.07,B,B2,baylor college of medicine,2.0,MORTGAGE,168000.0,Verified,2026-12-11,Fully Paid,debt_consolidation,pertsonal loan,775xx,TX,3.17,1,1926-12-02,1,16,0,1099,0.014,22,0.0
1067090,9000,9000,36,0.1065,293.16,B,B2,Not Disclosed,9.0,MORTGAGE,74000.0,Source Verified,2026-12-11,Fully Paid,credit_card,Credit Card Refi,570xx,SD,8.89,0,1998-09-01,0,7,0,7388,0.717,10,0.0
1060875,22475,22475,60,0.1527,537.87,C,C4,EDIT,7.0,MORTGAGE,52000.0,Verified,2026-12-11,Fully Paid,debt_consolidation,Debt Consolidation,038xx,NH,15.23,0,1989-09-01,1,7,0,18554,0.618,23,0.0
1067265,16000,16000,36,0.1269,536.72,B,B5,Marsh,1.0,RENT,58500.0,Source Verified,2026-12-11,Charged Off,debt_consolidation,Consolidation,606xx,IL,20.64,0,1994-09-01,0,8,0,26224,0.893,10,0.0
1067287,13500,13500,36,0.1269,452.86,B,B5,AAVMC,5.0,RENT,71000.0,Source Verified,2026-12-11,Fully Paid,debt_consolidation,Debt Consolidation,221xx,VA,11.97,0,1998-12-01,2,4,0,6681,0.777,11,0.0
1067066,24000,24000,36,0.1269,805.08,B,B5,State of Washington,10.0,RENT,75000.0,Verified,2026-12-11,Fully Paid,debt_consolidation,consolidate,985xx,WA,11.6,0,1996-05-01,0,10,0,21609,0.846,33,0.0
1067283,12000,12000,36,0.1065,390.88,B,B2,PURE FLO WATER COMPANY,5.0,RENT,60000.0,Not Verified,2026-12-11,Fully Paid,credit_card,CREDIT CARD PAYOFF,920xx,CA,10.84,0,1926-06-02,1,12,0,11849,0.488,18,0.0
1067266,8400,8400,60,0.1677,207.73,D,D2,City of new york,5.0,RENT,87996.0,Not Verified,2026-12-11,Fully Paid,major_purchase,Ring,113xx,NY,11.35,0,1926-09-03,0,8,0,9551,0.803,13,0.0
1066635,28000,28000,60,0.1758,704.64,D,D4,Cisco Systems Inc.,5.0,MORTGAGE,140000.0,Verified,2026-12-11,Fully Paid,home_improvement,"70%Attached room,30%cc-loanconsolidation",275xx,NC,12.07,0,1926-07-06,1,13,0,2686,0.134,24,0.0
1067026,14000,14000,36,0.0662,429.86,A,A2,US Air Force,10.0,RENT,66000.0,Source Verified,2026-12-11,Fully Paid,debt_consolidation,Pay off debt,236xx,VA,11.15,0,1999-09-01,1,7,0,12095,0.354,46,0.0
1067038,12000,12000,36,0.1427,411.71,C,C2,Corning Inc.,8.0,MORTGAGE,70000.0,Not Verified,2026-12-11,Charged Off,other,Debt Consolidation Loan,148xx,NY,8.4,0,1926-08-05,1,7,0,11546,0.862,12,0.0
1067030,25000,25000,36,0.1171,826.9,B,B3,UPS,10.0,MORTGAGE,100000.0,Verified,2026-12-11,Fully Paid,debt_consolidation,Debt Consolidation Loan,028xx,RI,6.88,0,1986-12-01,1,8,0,21128,0.891,18,0.0
1065350,9000,9000,36,0.1269,301.91,B,B5,Gilbert Express,5.0,RENT,50000.0,Source Verified,2026-12-11,Fully Paid,debt_consolidation,Debt Consolidation Loan,115xx,NY,17.81,0,1926-12-01,1,13,0,12752,0.554,21,0.0
1067028,13250,13250,36,0.1065,431.6,B,B2,Talbert House,4.0,RENT,35000.0,Not Verified,2026-12-11,Fully Paid,debt_consolidation,Debt Consolidation Loan,450xx,OH,24.93,0,1926-10-02,2,11,0,13392,0.587,25,0.0
1061877,20000,20000,36,0.1349,678.61,C,C1,Not Disclosed,6.0,RENT,75000.0,Verified,2026-12-11,Fully Paid,debt_consolidation,LC Loan,921xx,CA,22.38,0,1998-11-01,1,7,0,19548,0.908,17,0.0
1067018,3000,3000,36,0.1465,103.49,C,C3,Kohls Corporation,5.0,RENT,71000.0,Verified,2026-12-11,Fully Paid,medical,Medical,532xx,WI,21.84,0,1926-11-03,1,4,0,15072,0.887,14,0.0
1067223,7350,7350,36,0.1065,239.42,B,B2,"Hospice Peachtree, LLC",10.0,MORTGAGE,48000.0,Not Verified,2026-12-11,Fully Paid,debt_consolidation,Debt consolidation,729xx,AR,11.93,0,1926-02-06,0,5,0,15587,0.775,5,0.0
1067004,11500,11500,36,0.1527,400.18,C,C4,Merks Bar and Grill,5.0,RENT,36000.0,Not Verified,2026-12-11,Fully Paid,debt_consolidation,Debt consolidation,321xx,FL,21.1,0,1998-08-01,1,7,0,8969,0.767,14,0.0
1031265,13650,13650,36,0.1242,456.12,B,B4,ITT Aerospace Controls,10.0,MORTGAGE,86000.0,Not Verified,2026-12-11,Charged Off,debt_consolidation,Debt Consolidation,913xx,CA,12.29,0,1994-05-01,1,12,0,16140,0.734,34,0.0
1066835,10500,10500,36,0.1629,370.66,D,D1,Butte Community College,3.0,RENT,30000.0,Source Verified,2026-12-11,Charged Off,debt_consolidation,Personal,959xx,CA,15.0,0,1926-11-07,1,7,0,5379,0.555,8,0.0
1067181,12000,12000,36,0.0991,386.7,B,B1,Deloitte Tax LLP,2.0,RENT,60000.0,Not Verified,2026-12-11,Fully Paid,debt_consolidation,Debt consolidation,941xx,CA,15.5,0,1926-06-03,0,7,0,12168,0.857,21,0.0
1067179,6000,6000,36,0.089,190.52,A,A5,BMW,3.0,RENT,34000.0,Not Verified,2026-12-11,Fully Paid,credit_card,US Bank Full,432xx,OH,14.51,0,1926-11-04,2,9,0,13683,0.648,16,0.0
1067172,11500,11500,36,0.1527,400.18,C,C4,Eel River Brewing Co.,10.0,MORTGAGE,44200.0,Verified,2026-12-11,Fully Paid,credit_card,Credit Card,955xx,CA,21.69,0,1926-08-04,1,9,0,13147,0.9,11,0.0
1066712,7000,7000,36,0.1242,233.91,B,B4,johns hopkins hospital,7.0,MORTGAGE,82000.0,Not Verified,2026-12-11,Fully Paid,debt_consolidation,Debt Consolidation,217xx,MD,12.0,0,1926-06-02,1,6,0,25334,0.716,31,0.0
1066706,29500,29500,60,0.203,786.51,E,E5,United States DHS,6.0,MORTGAGE,83000.0,Source Verified,2026-12-11,Fully Paid,debt_consolidation,debt consolidation ,880xx,NM,20.93,0,1990-12-01,0,12,0,22087,0.898,35,0.0
1066836,2000,2000,36,0.1527,69.6,C,C4,The University of Texas,2.0,RENT,41000.0,Verified,2026-12-11,Fully Paid,moving,moving,770xx,TX,17.74,0,1926-06-04,1,7,0,18115,0.964,11,0.0
1066826,11625,11625,36,0.1349,394.45,C,C1,USD 362,0.0,MORTGAGE,36000.0,Source Verified,2026-12-11,Fully Paid,credit_card,CC Debt,660xx,KS,19.33,0,1993-02-01,1,17,0,19979,0.847,31,0.0
1063280,15075,15075,36,0.1427,517.21,C,C2,JPMorgan Chase Bank,10.0,RENT,35000.0,Verified,2026-12-11,Charged Off,debt_consolidation,Debt Consolidation Loan,770xx,TX,20.16,0,2000-08-01,1,7,0,10570,0.896,14,0.0
1057447,5300,5300,36,0.1527,184.43,C,C4,Windsor Marketing Group,1.0,RENT,30000.0,Verified,2026-12-11,Fully Paid,credit_card,Consolidate Closed Credit Accounts,062xx,CT,24.88,0,1926-06-05,2,11,0,7855,0.827,13,0.0
1040867,8200,8200,36,0.0662,251.77,A,A2,new view gifts & accessories,0.0,RENT,40000.0,Source Verified,2026-12-11,Fully Paid,home_improvement,remodel,193xx,PA,11.1,0,2000-10-01,1,7,0,2573,0.255,11,0.0
1065232,12000,12000,36,0.1242,400.99,B,B4,Sigma Relocation Group,9.0,MORTGAGE,105000.0,Not Verified,2026-12-11,Fully Paid,credit_card,Credit Card Consolidation,750xx,TX,13.98,0,1991-11-01,1,10,0,11243,0.75,25,0.0
1052492,8650,8650,36,0.1427,296.78,C,C2,Best buy,4.0,MORTGAGE,45000.0,Source Verified,2026-12-11,Fully Paid,credit_card,Credit card payoff ,335xx,FL,7.6,0,1926-05-05,2,14,0,6602,0.589,23,0.0
1066763,12000,12000,36,0.1242,400.99,B,B4,PricewaterhouseCoopers,2.0,RENT,83000.0,Not Verified,2026-12-11,Fully Paid,debt_consolidation,Debt Consolidation,941xx,CA,11.81,0,1926-08-01,2,14,0,16550,0.511,61,0.0
1066798,9500,9500,36,0.1269,318.68,B,B5,San Diego Unified School District,0.0,MORTGAGE,52500.0,Source Verified,2026-12-11,Charged Off,moving,Moved to California,921xx,CA,23.54,0,1999-07-01,2,14,0,23729,0.753,42,0.0
1066639,7400,7400,36,0.1349,251.09,C,C1,RMS/iQor,0.0,OWN,25000.0,Source Verified,2026-12-11,Fully Paid,debt_consolidation,consolihappydaytion,857xx,AZ,8.45,0,1990-03-01,0,5,0,5199,0.928,13,0.0
1066633,14400,14400,36,0.1349,488.6,C,C1,big m inc,10.0,MORTGAGE,60000.0,Not Verified,2026-12-11,Fully Paid,debt_consolidation,debt cosolidate,334xx,FL,16.92,0,1996-03-01,1,15,0,23317,0.65,26,0.0
1060644,24250,18100,60,0.2391,519.76,G,G4,"MAll SPE, LLC",7.0,MORTGAGE,120000.0,Verified,2026-12-11,Fully Paid,debt_consolidation,Debt Consolidation,850xx,AZ,12.96,0,2000-04-01,3,7,0,31992,0.99,20,0.0
1066766,7200,7200,36,0.079,225.29,A,A4,"St. Mary's Health Care System, Inc.",3.0,RENT,68000.0,Source Verified,2026-12-11,Charged Off,debt_consolidation,Bank of America Pay-Off Loan,306xx,GA,7.98,0,1926-01-02,0,5,0,8783,0.829,14,0.0
1066613,26000,26000,60,0.1677,642.96,D,D2,PepsiCo,10.0,MORTGAGE,53000.0,Verified,2026-12-11,Charged Off,home_improvement,Home Improvement,271xx,NC,11.77,0,1998-09-01,1,5,0,7560,0.727,14,0.0
1065648,7000,7000,60,0.1171,154.69,B,B3,WA State vDSHS,6.0,MORTGAGE,69600.0,Verified,2026-12-11,Charged Off,credit_card,Debt consolidation,981xx,WA,26.22,0,1979-10-01,0,10,0,45449,0.909,23,0.0
1066768,4000,4000,36,0.0751,124.45,A,A3,Vibrato Grill Jazz etc...,0.0,RENT,65000.0,Source Verified,2026-12-11,Fully Paid,major_purchase,Boat Loan,902xx,CA,18.17,0,1926-10-02,0,10,0,10032,0.507,24,0.0
1066617,1500,1500,36,0.1727,53.69,D,D3,Walt Disney Co.,10.0,MORTGAGE,144000.0,Verified,2026-12-11,Fully Paid,debt_consolidation,Debt consol,900xx,CA,8.23,1,1996-12-01,0,6,0,14186,0.978,14,0.0
1062015,19600,19600,36,0.1242,654.94,B,B4,Ajel Technologies Inc,2.0,RENT,75000.0,Verified,2026-12-11,Fully Paid,credit_card,Personnel Loan,142xx,NY,11.62,0,1926-09-06,0,8,0,20355,0.501,12,0.0
1066598,2500,2500,36,0.1171,82.69,B,B3,Bioscreen Clinical Servicesa,7.0,MORTGAGE,29000.0,Verified,2026-12-11,Fully Paid,debt_consolidation,debt,850xx,AZ,18.7,0,1926-09-05,0,5,0,2668,0.667,13,0.0
1066503,10000,10000,36,0.1269,335.45,B,B5,nor cal beverage,2.0,RENT,70000.0,Not Verified,2026-12-11,Charged Off,credit_card,credit cards,956xx,CA,2.69,0,2000-10-01,0,5,0,6035,0.702,6,0.0
1066530,10000,10000,36,0.0662,307.04,A,A2,penske logistics,5.0,RENT,45000.0,Not Verified,2026-12-11,Fully Paid,credit_card,Credit Card,441xx,OH,26.85,0,1981-06-01,0,15,0,10133,0.704,40,0.0
1066520,4225,4225,36,0.1242,141.18,B,B4,King County Sheriffs Office,5.0,MORTGAGE,55200.0,Not Verified,2026-12-11,Fully Paid,other,Other,983xx,WA,17.61,0,1926-12-02,1,6,0,4055,0.737,12,0.0
